TRANSID;CONNID;CONNCOUNTER;CDATE;CTIME;SERVICEID;CONNIDOUT;CONNCOUNTERCOUT;SID;SYSTEMTYPE;TYPE;NAME1;NAME2;USERNAME;TARGETINSTANCE;CALLINGTIME;SENTBYTES;RECEIVEDBYTES
2CFA88E96C6EF10D8111005056032F99;F05D47E0887F11E99D1EE87D0A4CC092;1;2019/6/7;8:04:29;FA163E4CC4F01EE699A8E03865ABBC52;DFFA88E9543FF1C48111005056032F99;4;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;8,814;1,403;860
2CFA88E96C6EF10D8111005056032F99;F05D47E0887F11E99D1EE87D0A4CC092;1;2019/6/7;8:04:29;FA163E4CC4F01EE699A8E03865ABBC52;DFFA88E9543FF1C48111005056032F99;8;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;858,840;34,319;19,681
2CFA88E96C6EF10D8111005056032F99;F05D47E0887F11E99D1EE87D0A4CC092;1;2019/6/7;8:04:29;FA163E4CC4F01EE699A8E03865ABBC52;DFFA88E9543FF1C48111005056032F99;9;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;229,892;1,519;933
2CFB88E90224F1878113005056032416;2CFB88E90224F18A8113005056032416;1;2019/6/7;8:06:39;FA163E4CC4F01EE691FECAF574DAC2BE;2CFB88E97114F1DB8113005056032416;1;LC1TMO;ABAP;254;SWNC_COLLECTOR_USEREXIT;CL_SWNC_COLLECTOR_RUNTIME=====CP;;wdflbmd21966a_LC1_00;216,147;5,219,370;359
2CFB88E90224F1878113005056032416;2CFB88E90224F18A8113005056032416;1;2019/6/7;8:06:39;FA163E4CC4F01EE691FECAF574DAC2BE;2CFB88E97114F1DD8113005056032416;1;LC1TMO;ABAP;254;SWNC_COLLECTOR_USEREXIT;CL_SWNC_COLLECTOR_RUNTIME=====CP;;wdflbmd21966a_LC1_00;21,603;879;359
2CFB88E90224F1878113005056032416;2CFB88E90224F18A8113005056032416;1;2019/6/7;8:06:39;FA163E4CC4F01EE691FECAF574DAC2BE;2CFB88E97114F1DE8113005056032416;1;LC1TMO;ABAP;254;SWNC_COLLECTOR_USEREXIT;CL_SWNC_COLLECTOR_RUNTIME=====CP;;wdflbmd21966a_LC1_00;9,424;879;359
2CFB88E90224F1878113005056032416;2CFB88E90224F18A8113005056032416;1;2019/6/7;8:06:39;FA163E4CC4F01EE691FECAF574DAC2BE;2CFB88E97114F1DF8113005056032416;1;LC1TMO;ABAP;254;SWNC_COLLECTOR_USEREXIT;CL_SWNC_COLLECTOR_RUNTIME=====CP;;wdflbmd21966a_LC1_00;3,305;879;359
2D0189E96730F1588113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:54:37;FA163E4CC4F01EE691FECAF574DAC2BE;E00189E97204F1D08113005056032416;1;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;39,290;2,551;1,838
2D0189E96730F1588113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:54:37;FA163E4CC4F01EE691FECAF574DAC2BE;E00189E97204F1D08113005056032416;2;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;30,887;1,530;823
2D0189E96730F1588113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:54:37;FA163E4CC4F01EE691FECAF574DAC2BE;E00189E97204F1D08113005056032416;3;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;46,681;1,407;895
2D0189E96730F1588113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:54:37;FA163E4CC4F01EE691FECAF574DAC2BE;E00189E97204F1D08113005056032416;6;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;1,100,573;34,316;19,657
2D0189E96730F1588113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:54:37;FA163E4CC4F01EE691FECAF574DAC2BE;E00189E97204F1D08113005056032416;7;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;264,637;1,519;934
2EFE88E99EACF1648113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:29:36;FA163E4CC4F01EE691FECAF574DAC2BE;61FE88E9172BF1F18113005056032416;1;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;191,050;20,939;14,562
2EFE88E99EACF1648113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:29:36;FA163E4CC4F01EE691FECAF574DAC2BE;61FE88E9172BF1F18113005056032416;2;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;22,788;1,678;934
2EFE88E99EACF1648113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:29:36;FA163E4CC4F01EE691FECAF574DAC2BE;61FE88E9172BF1F18113005056032416;3;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;71,013;3,836;1,916
2EFE88E99EACF1648113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:29:36;FA163E4CC4F01EE691FECAF574DAC2BE;61FE88E9172BF1F18113005056032416;4;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;61,061;3,797;1,881
2F64E11A675246DBB73C9271B47E9129;FE24F95C7F178C9DE10000000A428075;1;2019/6/7;8:47:47;FA163E4CC4F01EE68CC7030173AFFB7E;0A4280A09D8C5CFA24B2F0BE00000000;1;FD4ADM;ABAP;101;http://ld4090.wdf.sap.corp:1128/SAPHostControl.cgi;POST;;;863,580;980;6,167
30F1C402201D4C1285FF9E2797CC3497;304DF95C749699DBE10000000A428075;1;2019/6/7;8:53:53;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94D339674DB99E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5288059;ldcifd4_FD4_04;1,674,623;72,002;13,379
30F1C402201D4C1285FF9E2797CC3497;304DF95C749699DBE10000000A428075;1;2019/6/7;8:53:53;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94D349674DB99E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5288059;ldcifd4_FD4_04;237,871;68,861;47,259
31FA88E96607F1278113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:04:38;FA163E4CC4F01EE691FECAF574DAC2BE;E3FA88E9FCDAF13E8113005056032416;1;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;38,566;2,551;1,838
31FA88E96607F1278113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:04:38;FA163E4CC4F01EE691FECAF574DAC2BE;E3FA88E9FCDAF13E8113005056032416;4;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;30,506;1,403;859
31FA88E96607F1278113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:04:38;FA163E4CC4F01EE691FECAF574DAC2BE;E3FA88E9FCDAF13E8113005056032416;6;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;1,901,850;34,316;19,627
31FA88E96607F1278113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:04:38;FA163E4CC4F01EE691FECAF574DAC2BE;E3FA88E9FCDAF13E8113005056032416;7;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;580,471;1,519;933
31FA88E96607F1278113005056032416;E5EE7B2081EB11E9C19EFBFD0A4CDFDB;1;2019/6/7;8:04:38;FA163E4CC4F01EE691FECAF574DAC2BE;E3FA88E9FCDAF13E8113005056032416;8;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;139,459;1,359;9,976
3430B5EDD7CA49B8877EAE4AE9F5D78B;3A64FA5C2C1D8327E10000000A428075;1;2019/6/7;8:17:27;FA163E4CC4F01EE68CC7030173AFFB7E;0A4280A027835CFA1D96CAF600000000;1;FD4ADM;ABAP;101;http://ld4090.wdf.sap.corp:1128/SAPHostControl.cgi;POST;;;824,218;980;6,167
34FAF9FAF0B34A4D96B873BFA6754792;1E96F95C6F96E3D9E10000000A428075;1;2019/6/7;8:56:39;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99621966FD9E3E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;BABUTZKAJ;;0;11,262;0
34FAF9FAF0B34A4D96B873BFA6754792;1E96F95C6F96E3D9E10000000A428075;1;2019/6/7;8:56:39;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99622966FD9E3E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;BABUTZKAJ;ldcifd4_FD4_04;1,964,044;11,244;4,691
34FAF9FAF0B34A4D96B873BFA6754792;1E96F95C6F96E3D9E10000000A428075;1;2019/6/7;8:56:39;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99623966FD9E3E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;BABUTZKAJ;ldcifd4_FD4_04;974,882;11,401;49,129
3C94D8B106C7436299B08550730C2DF5;A5C3F95C919B906AE10000000A428075;1;2019/6/7;8:44:33;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9C3A89B916A90E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;OJHAS;ldcifd4_FD4_04;1,634,364;71,975;13,379
3C94D8B106C7436299B08550730C2DF5;A5C3F95C919B906AE10000000A428075;1;2019/6/7;8:44:33;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9C3A99B916A90E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;OJHAS;ldcifd4_FD4_04;217,642;68,834;47,259
3D85F6D96A054BDEBDD204AF48CB427D;7C62F95C24F312D8E10000000A428075;1;2019/6/7;8:37:04;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9627FF324D812E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5287796;ldcifd4_FD4_04;106,829;9,629;3,774
3D85F6D96A054BDEBDD204AF48CB427D;7C62F95C24F312D8E10000000A428075;1;2019/6/7;8:37:04;FA163E4CC4F01EE68CC7030173AFFB7E;5CF96280F324D812E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5287796;ldcifd4_FD4_04;1,877,354;17,346;23,960
3DFC88E9FCB7F1FA8111005056032F99;D866BD70886F11E9B765E87D0A4CC092;1;2019/6/7;8:19:17;FA163E4CC4F01EE699A8E03865ABBC52;EDFC88E9F286F1188111005056032F99;1;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;67,185;2,551;1,836
3DFC88E9FCB7F1FA8111005056032F99;D866BD70886F11E9B765E87D0A4CC092;1;2019/6/7;8:19:17;FA163E4CC4F01EE699A8E03865ABBC52;EDFC88E9F286F1188111005056032F99;2;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;45,892;1,526;823
3DFC88E9FCB7F1FA8111005056032F99;D866BD70886F11E9B765E87D0A4CC092;1;2019/6/7;8:19:17;FA163E4CC4F01EE699A8E03865ABBC52;EDFC88E9F286F1188111005056032F99;3;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;13,010;1,406;866
3DFC88E9FCB7F1FA8111005056032F99;D866BD70886F11E9B765E87D0A4CC092;1;2019/6/7;8:19:17;FA163E4CC4F01EE699A8E03865ABBC52;EDFC88E9F286F1188111005056032F99;4;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;863,674;34,314;19,728
3DFC88E9FCB7F1FA8111005056032F99;D866BD70886F11E9B765E87D0A4CC092;1;2019/6/7;8:19:17;FA163E4CC4F01EE699A8E03865ABBC52;EDFC88E9F286F1188111005056032F99;5;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;222,693;1,519;934
3EA1A173BF6B4EB09AF7D3BDE188111A;1273FA5C2C1D8327E10000000A428075;1;2019/6/7;8:47:23;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA73151D2C2783E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5289649;ldcifd4_FD4_04;1,458,961;119,245;6,333
3EA1A173BF6B4EB09AF7D3BDE188111A;1273FA5C2C1D8327E10000000A428075;1;2019/6/7;8:47:23;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA73161D2C2783E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5289649;ldcifd4_FD4_04;214,878;116,104;6,675
43FB88E9A281F1408111005056032F99;23D6DD1088DB11E9A102E87D0A4CC092;1;2019/6/7;8:12:20;FA163E4CC4F01EE699A8E03865ABBC52;F7FB88E9F39DF1278111005056032F99;1;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;13,658;2,551;1,836
43FB88E9A281F1408111005056032F99;23D6DD1088DB11E9A102E87D0A4CC092;1;2019/6/7;8:12:20;FA163E4CC4F01EE699A8E03865ABBC52;F7FB88E9F39DF1278111005056032F99;3;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;8,445;1,403;859
43FB88E9A281F1408111005056032F99;23D6DD1088DB11E9A102E87D0A4CC092;1;2019/6/7;8:12:20;FA163E4CC4F01EE699A8E03865ABBC52;F7FB88E9F39DF1278111005056032F99;6;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;1,434,064;34,317;19,718
43FB88E9A281F1408111005056032F99;23D6DD1088DB11E9A102E87D0A4CC092;1;2019/6/7;8:12:20;FA163E4CC4F01EE699A8E03865ABBC52;F7FB88E9F39DF1278111005056032F99;7;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;225,126;1,519;934
43FB88E9A281F1408111005056032F99;23D6DD1088DB11E9A102E87D0A4CC092;1;2019/6/7;8:12:20;FA163E4CC4F01EE699A8E03865ABBC52;F7FB88E9F39DF1278111005056032F99;8;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;6,631;1,359;9,976
44FC88E911DFF1FD8111005056032F99;2DC0C38088FA11E9C6B6E87D0A4CC092;1;2019/6/7;8:19:31;FA163E4CC4F01EE699A8E03865ABBC52;F7FC88E997C5F1758111005056032F99;1;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;9,657;2,551;1,836
44FC88E911DFF1FD8111005056032F99;2DC0C38088FA11E9C6B6E87D0A4CC092;1;2019/6/7;8:19:31;FA163E4CC4F01EE699A8E03865ABBC52;F7FC88E997C5F1758111005056032F99;3;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;9,155;1,404;438
44FC88E911DFF1FD8111005056032F99;2DC0C38088FA11E9C6B6E87D0A4CC092;1;2019/6/7;8:19:31;FA163E4CC4F01EE699A8E03865ABBC52;F7FC88E997C5F1758111005056032F99;5;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;1,526,802;67,749;23,353
44FC88E911DFF1FD8111005056032F99;2DC0C38088FA11E9C6B6E87D0A4CC092;1;2019/6/7;8:19:31;FA163E4CC4F01EE699A8E03865ABBC52;F7FC88E997C5F1758111005056032F99;6;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;222,856;2,624;1,555
44FC88E911DFF1FD8111005056032F99;2DC0C38088FA11E9C6B6E87D0A4CC092;1;2019/6/7;8:19:31;FA163E4CC4F01EE699A8E03865ABBC52;F7FC88E997C5F1758111005056032F99;7;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;6,942;4,866;2,343
46EC7A2B72CF466C9AA8348E468D1D6D;0138FA5C18048527E10000000A428075;1;2019/6/7;8:56:57;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA380404182785E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;BABUTZKAJ;;0;11,262;0
46EC7A2B72CF466C9AA8348E468D1D6D;0138FA5C18048527E10000000A428075;1;2019/6/7;8:56:57;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA380504182785E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;BABUTZKAJ;ldcifd4_FD4_04;1,943,987;11,244;4,691
46EC7A2B72CF466C9AA8348E468D1D6D;0138FA5C18048527E10000000A428075;1;2019/6/7;8:56:57;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA380604182785E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;BABUTZKAJ;ldcifd4_FD4_04;925,315;11,401;49,128
49FC88E9AE7AF1278113005056032416;E54FA31081EB11E99A3BFBFD0A4CDFDB;1;2019/6/7;8:19:38;FA163E4CC4F01EE691FECAF574DAC2BE;FCFC88E9CF4DF11D8113005056032416;1;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;194,798;2,551;1,838
49FC88E9AE7AF1278113005056032416;E54FA31081EB11E99A3BFBFD0A4CDFDB;1;2019/6/7;8:19:38;FA163E4CC4F01EE691FECAF574DAC2BE;FCFC88E9CF4DF11D8113005056032416;3;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;67,968;1,407;895
49FC88E9AE7AF1278113005056032416;E54FA31081EB11E99A3BFBFD0A4CDFDB;1;2019/6/7;8:19:38;FA163E4CC4F01EE691FECAF574DAC2BE;FCFC88E9CF4DF11D8113005056032416;4;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;54,514;1,403;859
49FC88E9AE7AF1278113005056032416;E54FA31081EB11E99A3BFBFD0A4CDFDB;1;2019/6/7;8:19:38;FA163E4CC4F01EE691FECAF574DAC2BE;FCFC88E9CF4DF11D8113005056032416;6;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;1,728,437;34,316;19,657
49FC88E9AE7AF1278113005056032416;E54FA31081EB11E99A3BFBFD0A4CDFDB;1;2019/6/7;8:19:38;FA163E4CC4F01EE691FECAF574DAC2BE;FCFC88E9CF4DF11D8113005056032416;7;LC1TMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;;wdflbmd21966a_LC1_00;302,013;1,519;934
4EACBC528595457D829AC3579CCF8E7C;257AF95C3D9C8882E10000000A428075;1;2019/6/7;8:58:45;FA163E4CC4F01EE68CC7030173AFFB7E;5CF97A289C3D8288E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;BABUTZKAJ;;0;11,262;0
4EACBC528595457D829AC3579CCF8E7C;257AF95C3D9C8882E10000000A428075;1;2019/6/7;8:58:45;FA163E4CC4F01EE68CC7030173AFFB7E;5CF97A299C3D8288E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;BABUTZKAJ;ldcifd4_FD4_04;1,912,677;11,244;4,690
4EACBC528595457D829AC3579CCF8E7C;257AF95C3D9C8882E10000000A428075;1;2019/6/7;8:58:45;FA163E4CC4F01EE68CC7030173AFFB7E;5CF97A2A9C3D8288E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;BABUTZKAJ;ldcifd4_FD4_04;979,732;11,401;49,128
4F2D1F1E7E49406884468266D9D78E77;62D1FA5CD206B677E10000000A428075;1;2019/6/7;8:39:47;FA163E4CC4F01EE68CC7030173AFFB7E;5CFAD16506D277B6E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5287796;ldcifd4_FD4_04;85,164;9,629;3,773
4F2D1F1E7E49406884468266D9D78E77;62D1FA5CD206B677E10000000A428075;1;2019/6/7;8:39:47;FA163E4CC4F01EE68CC7030173AFFB7E;5CFAD16606D277B6E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5287796;ldcifd4_FD4_04;5,489,037;17,330;17,378
4FF26357644A4881A5123CEB89C36574;D88CF95C6F96E3D9E10000000A428075;1;2019/6/7;8:37:04;FA163E4CC4F01EE68CC7030173AFFB7E;5CF98CDB966FD9E3E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5287796;ldcifd4_FD4_04;107,176;9,629;3,775
4FF26357644A4881A5123CEB89C36574;D88CF95C6F96E3D9E10000000A428075;1;2019/6/7;8:37:04;FA163E4CC4F01EE68CC7030173AFFB7E;5CF98CDC966FD9E3E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5287796;ldcifd4_FD4_04;1,880,620;18,889;76,227
501A9076D7FF49ABB6A5D97FA669C8C8;4568FA5C2C1D8327E10000000A428075;1;2019/6/7;8:24:57;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA68481D2C2783E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;PARTHASARATA;ldcifd4_FD4_04;559,823;119,272;6,325
501A9076D7FF49ABB6A5D97FA669C8C8;4568FA5C2C1D8327E10000000A428075;1;2019/6/7;8:24:57;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA68491D2C2783E10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;PARTHASARATA;ldcifd4_FD4_04;186,852;116,131;6,673
510089E9A5FFF1CC8111005056032F99;34BB249088EC11E9A29FE87D0A4CC092;1;2019/6/7;8:44:29;FA163E4CC4F01EE699A8E03865ABBC52;720089E9A3F0F14A8111005056032F99;1;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;19,945;2,551;1,836
510089E9A5FFF1CC8111005056032F99;34BB249088EC11E9A29FE87D0A4CC092;1;2019/6/7;8:44:29;FA163E4CC4F01EE699A8E03865ABBC52;720089E9A3F0F14A8111005056032F99;2;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;9,904;8,287;5,386
510089E9A5FFF1CC8111005056032F99;34BB249088EC11E9A29FE87D0A4CC092;1;2019/6/7;8:44:29;FA163E4CC4F01EE699A8E03865ABBC52;720089E9A3F0F14A8111005056032F99;4;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;9,520;1,403;860
510089E9A5FFF1CC8111005056032F99;34BB249088EC11E9A29FE87D0A4CC092;1;2019/6/7;8:44:29;FA163E4CC4F01EE699A8E03865ABBC52;720089E9A3F0F14A8111005056032F99;8;JDETMO;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;wdflbmd16722v_JDE_01;1,335,294;34,319;19,674
